Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,632,E5_AGRELE,,,2023,0.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2024,0.0818,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2025,0.1267,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2026,0.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2027,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2028,0.3183,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2029,0.3844,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2030,0.4526,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2031,0.5404,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2032,0.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2033,0.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2034,0.8068,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2035,0.8987,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2036,0.9819,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2037,1.0658,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,632,E5_AGRELE,,,2038,1.1528,,,,,,,,,,,,,,,,,,,,,,,,,,,
